longitude,latitude,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,median_house_age
-119.79,36.74,853.0,296.0,1228.0,289.0,1.0513,39600.0,INLAND,35.0 years
-119.79,36.74,173.0,87.0,401.0,84.0,2.1094,75000.0,INLAND,52.0 years
-119.8,36.74,1717.0,542.0,1343.0,471.0,0.799,51800.0,INLAND,25.0 years
-119.8,36.75,1659.0,466.0,1391.0,447.0,1.3527,61200.0,INLAND,41.0 years
-119.79,36.75,3161.0,934.0,3530.0,846.0,1.123,46700.0,INLAND,33.0 years
-119.82,36.74,610.0,128.0,406.0,122.0,1.8967,43800.0,INLAND,52.0 years
-119.82,36.72,2581.0,528.0,1642.0,509.0,1.6435,52600.0,INLAND,25.0 years
-119.82,36.72,1276.0,242.0,927.0,238.0,2.6176,54100.0,INLAND,17.0 years
-119.83,36.73,1702.0,358.0,1347.0,316.0,2.4137,62100.0,INLAND,21.0 years
-119.83,36.72,60.0,10.0,46.0,13.0,4.35,67500.0,INLAND,28.0 years
-119.83,36.71,355.0,81.0,233.0,75.0,2.4167,73900.0,INLAND,43.0 years
-119.79,36.72,1719.0,391.0,1369.0,368.0,1.25,53000.0,INLAND,19.0 years
-119.8,36.71,1541.0,291.0,1007.0,313.0,2.0043,53500.0,INLAND,29.0 years
-119.81,36.71,1026.0,221.0,789.0,183.0,1.5625,52800.0,INLAND,25.0 years
-119.8,36.72,1334.0,336.0,1171.0,319.0,1.0481,48500.0,INLAND,19.0 years
-119.8,36.72,1908.0,417.0,1383.0,375.0,1.0472,57800.0,INLAND,15.0 years
-119.79,36.7,1731.0,363.0,1210.0,341.0,1.3922,49500.0,INLAND,23.0 years
-119.8,36.7,1592.0,304.0,962.0,282.0,1.3304,51300.0,INLAND,28.0 years
-119.81,36.7,314.0,57.0,178.0,66.0,1.2404,52500.0,INLAND,52.0 years
-119.78,36.72,354.0,121.0,530.0,115.0,2.1458,34400.0,INLAND,22.0 years
-119.79,36.72,1562.0,322.0,927.0,277.0,1.3047,44100.0,INLAND,41.0 years
-119.78,36.71,1987.0,394.0,1233.0,383.0,1.3587,45300.0,INLAND,35.0 years
-119.74,36.71,5872.0,1250.0,5034.0,1224.0,2.1905,61800.0,INLAND,17.0 years
-119.76,36.71,1745.0,441.0,1530.0,391.0,1.5611,44400.0,INLAND,29.0 years
-119.76,36.72,1240.0,265.0,1035.0,232.0,2.875,60600.0,INLAND,24.0 years
-119.75,36.71,1481.0,,1543.0,372.0,1.4577,49800.0,INLAND,38.0 years
-119.74,36.73,1254.0,272.0,1056.0,279.0,2.3269,50800.0,INLAND,34.0 years
-119.74,36.72,3972.0,842.0,2863.0,729.0,2.1304,58500.0,INLAND,25.0 years
-119.75,36.72,3247.0,859.0,4179.0,881.0,1.3343,60800.0,INLAND,22.0 years
-119.76,36.73,1347.0,282.0,854.0,267.0,1.8723,52600.0,INLAND,46.0 years
-119.76,36.73,1553.0,363.0,1449.0,341.0,1.4419,45500.0,INLAND,39.0 years
-119.75,36.73,2290.0,539.0,1685.0,536.0,1.6325,52100.0,INLAND,39.0 years
-119.74,36.73,1236.0,272.0,946.0,261.0,2.0536,50000.0,INLAND,42.0 years
-119.69,36.75,1926.0,303.0,965.0,316.0,4.7463,93100.0,INLAND,6.0 years
-119.67,36.74,2788.0,614.0,1365.0,525.0,2.7813,120300.0,INLAND,19.0 years
-119.69,36.74,2438.0,598.0,1563.0,538.0,1.5449,62500.0,INLAND,17.0 years
-119.69,36.75,2343.0,409.0,1347.0,405.0,4.0027,93100.0,INLAND,13.0 years
-119.67,36.73,2845.0,417.0,1219.0,460.0,4.9196,117900.0,INLAND,27.0 years
-119.69,36.73,2437.0,349.0,1005.0,380.0,7.2211,171700.0,INLAND,30.0 years
-119.69,36.74,2097.0,385.0,911.0,405.0,3.5128,121600.0,INLAND,23.0 years
-119.69,36.71,556.0,79.0,249.0,71.0,4.4583,108300.0,INLAND,25.0 years
-119.67,36.72,843.0,140.0,453.0,149.0,2.6875,153800.0,INLAND,31.0 years
-119.73,36.73,2461.0,647.0,1587.0,551.0,1.4007,225000.0,INLAND,7.0 years
-119.72,36.73,1914.0,491.0,1116.0,424.0,1.4646,65900.0,INLAND,9.0 years
-119.72,36.72,1713.0,246.0,766.0,232.0,6.8162,127200.0,INLAND,15.0 years
-119.73,36.72,2645.0,1005.0,1660.0,991.0,0.6991,89500.0,INLAND,26.0 years
-119.73,36.73,1621.0,428.0,678.0,394.0,2.2437,54200.0,INLAND,9.0 years
-119.71,36.73,3972.0,585.0,1586.0,560.0,5.2608,151400.0,INLAND,19.0 years
-119.72,36.71,2456.0,463.0,1350.0,424.0,3.0179,91600.0,INLAND,7.0 years
-119.73,36.72,2246.0,456.0,1190.0,403.0,2.0294,70400.0,INLAND,15.0 years
-119.73,36.68,755.0,205.0,681.0,207.0,1.7986,49300.0,INLAND,32.0 years
-119.69,36.69,1432.0,269.0,836.0,237.0,2.1563,88300.0,INLAND,36.0 years
-119.76,36.68,1243.0,312.0,836.0,277.0,1.8355,74200.0,INLAND,29.0 years
-119.67,36.65,2512.0,449.0,1464.0,450.0,3.9211,92300.0,INLAND,20.0 years
-119.63,36.64,1036.0,181.0,620.0,174.0,3.4107,110400.0,INLAND,33.0 years
-119.65,36.62,1931.0,422.0,1344.0,414.0,1.6607,58000.0,INLAND,6.0 years
-119.68,36.63,1237.0,256.0,638.0,239.0,3.0139,65300.0,INLAND,39.0 years
-119.74,36.65,2546.0,463.0,1257.0,418.0,2.9013,89500.0,INLAND,19.0 years
-119.68,36.62,834.0,229.0,616.0,211.0,1.6602,61200.0,INLAND,31.0 years
-119.73,36.62,2080.0,365.0,1026.0,333.0,3.5781,92800.0,INLAND,35.0 years
-119.73,36.59,1551.0,296.0,1058.0,287.0,3.3438,92600.0,INLAND,31.0 years
-119.8,36.68,2214.0,432.0,1326.0,416.0,2.1691,66700.0,INLAND,31.0 years
-119.78,36.65,1226.0,240.0,706.0,211.0,2.77,68400.0,INLAND,27.0 years
-119.82,36.64,1694.0,312.0,1008.0,321.0,2.2466,96000.0,INLAND,30.0 years
-119.8,36.65,2263.0,423.0,1184.0,407.0,1.7692,74200.0,INLAND,34.0 years
-119.89,36.73,524.0,93.0,302.0,93.0,2.6146,81300.0,INLAND,43.0 years
-119.87,36.72,1584.0,316.0,984.0,300.0,2.0658,67900.0,INLAND,30.0 years
-119.89,36.7,1485.0,269.0,867.0,271.0,2.5809,78300.0,INLAND,32.0 years
-119.85,36.74,1191.0,190.0,537.0,182.0,3.5375,96700.0,INLAND,35.0 years
-119.84,36.77,1853.0,473.0,1397.0,417.0,1.4817,72000.0,INLAND,6.0 years
-119.83,36.76,3291.0,772.0,1738.0,634.0,1.976,67300.0,INLAND,15.0 years
-119.82,36.75,1022.0,209.0,741.0,213.0,2.0781,48800.0,INLAND,41.0 years
-119.84,36.75,1186.0,300.0,774.0,271.0,1.575,57100.0,INLAND,34.0 years
-119.83,36.75,662.0,183.0,607.0,181.0,1.3929,55600.0,INLAND,33.0 years
-119.81,36.76,2059.0,388.0,834.0,405.0,2.9306,67900.0,INLAND,48.0 years
-119.81,36.76,2419.0,486.0,1284.0,426.0,2.2029,54200.0,INLAND,51.0 years
-119.81,36.75,1827.0,356.0,855.0,353.0,1.7636,55100.0,INLAND,52.0 years
-119.82,36.76,1973.0,399.0,1107.0,375.0,1.8971,66900.0,INLAND,41.0 years
-119.82,36.76,2194.0,563.0,924.0,542.0,1.4028,68500.0,INLAND,46.0 years
-119.8,36.76,1853.0,437.0,764.0,390.0,1.6429,69200.0,INLAND,52.0 years
-119.8,36.75,1788.0,449.0,1156.0,418.0,1.7298,58400.0,INLAND,52.0 years
-119.81,36.76,1792.0,352.0,1049.0,357.0,2.4375,57100.0,INLAND,52.0 years
-119.8,36.76,2224.0,418.0,832.0,406.0,2.3952,78400.0,INLAND,52.0 years
-119.79,36.76,1185.0,260.0,635.0,239.0,1.175,56100.0,INLAND,52.0 years
-119.79,36.75,377.0,97.0,530.0,96.0,1.0,45000.0,INLAND,52.0 years
-119.8,36.75,2625.0,593.0,1368.0,551.0,1.5273,59000.0,INLAND,46.0 years
-119.79,36.76,2408.0,498.0,1361.0,465.0,2.1055,61300.0,INLAND,52.0 years
-119.78,36.76,1425.0,323.0,949.0,325.0,1.7344,51300.0,INLAND,47.0 years
-119.78,36.75,1175.0,307.0,982.0,278.0,1.2937,52000.0,INLAND,49.0 years
-119.78,36.75,2070.0,512.0,1925.0,444.0,1.4635,46600.0,INLAND,43.0 years
-119.78,36.76,1343.0,322.0,1063.0,342.0,1.75,49800.0,INLAND,50.0 years
-119.76,36.76,3800.0,1003.0,3786.0,917.0,1.4766,50600.0,INLAND,23.0 years
-119.76,36.75,1607.0,383.0,1407.0,382.0,2.19,53400.0,INLAND,35.0 years
-119.76,36.75,1576.0,417.0,1567.0,366.0,1.2545,45500.0,INLAND,41.0 years
-119.77,36.76,2009.0,519.0,2219.0,505.0,1.2101,49100.0,INLAND,40.0 years
-119.77,36.76,1623.0,294.0,781.0,272.0,1.869,56000.0,INLAND,43.0 years
-119.77,36.76,1945.0,413.0,1492.0,422.0,1.5174,54600.0,INLAND,43.0 years
-119.76,36.75,2347.0,526.0,1676.0,481.0,1.6548,49400.0,INLAND,35.0 years
-119.76,36.74,2137.0,448.0,1194.0,444.0,1.3029,69100.0,INLAND,52.0 years
-119.77,36.74,1325.0,280.0,811.0,281.0,1.8667,62800.0,INLAND,50.0 years
-119.77,36.74,1454.0,235.0,729.0,252.0,3.3125,70100.0,INLAND,51.0 years
-119.77,36.75,1818.0,412.0,1680.0,418.0,1.7083,48300.0,INLAND,44.0 years
-119.76,36.75,2233.0,563.0,2031.0,491.0,1.8641,50800.0,INLAND,39.0 years
-119.74,36.75,2236.0,418.0,1042.0,397.0,2.9545,59600.0,INLAND,47.0 years
-119.74,36.74,4893.0,1210.0,4749.0,1067.0,1.2065,55600.0,INLAND,39.0 years
-119.75,36.74,1740.0,351.0,1098.0,347.0,1.8958,51300.0,INLAND,39.0 years
-119.75,36.75,1515.0,294.0,852.0,297.0,1.9955,54200.0,INLAND,50.0 years
-119.75,36.75,2331.0,460.0,1290.0,477.0,2.5111,55400.0,INLAND,49.0 years
-119.74,36.76,2093.0,470.0,1621.0,438.0,1.7994,58700.0,INLAND,42.0 years
-119.74,36.76,912.0,216.0,842.0,219.0,1.4766,52800.0,INLAND,36.0 years
-119.75,36.76,2077.0,524.0,1887.0,489.0,1.4107,59800.0,INLAND,29.0 years
-119.75,36.76,2072.0,497.0,2002.0,470.0,1.3278,44500.0,INLAND,32.0 years
-119.72,36.76,6403.0,,3573.0,1260.0,2.3006,69000.0,INLAND,23.0 years
-119.72,36.75,4832.0,993.0,2190.0,888.0,2.6611,74700.0,INLAND,11.0 years
-119.73,36.76,1548.0,282.0,886.0,311.0,3.1,71300.0,INLAND,30.0 years
-119.72,36.75,1691.0,282.0,869.0,337.0,3.9514,86900.0,INLAND,27.0 years
-119.73,36.74,6202.0,1551.0,5561.0,1435.0,1.6073,64700.0,INLAND,14.0 years
-119.73,36.75,1745.0,321.0,901.0,303.0,3.1719,67900.0,INLAND,39.0 years
-119.7,36.75,3626.0,779.0,1819.0,731.0,2.4956,87500.0,INLAND,11.0 years
-119.71,36.74,8099.0,1670.0,4476.0,1514.0,2.4728,88300.0,INLAND,18.0 years
-119.71,36.76,2675.0,527.0,1392.0,521.0,2.3108,72000.0,INLAND,28.0 years
-119.7,36.8,1768.0,303.0,888.0,314.0,3.8088,87700.0,INLAND,34.0 years
-119.71,36.79,1891.0,323.0,966.0,355.0,3.6681,82000.0,INLAND,34.0 years
-119.71,36.77,5112.0,1384.0,2487.0,1243.0,2.1461,75900.0,INLAND,11.0 years
-119.73,36.8,2376.0,538.0,1197.0,510.0,3.1417,74600.0,INLAND,15.0 years
-119.72,36.8,2396.0,526.0,1338.0,518.0,2.1653,78800.0,INLAND,16.0 years
-119.72,36.8,3045.0,689.0,1340.0,588.0,3.1953,85700.0,INLAND,15.0 years
-119.71,36.8,2056.0,366.0,1259.0,367.0,3.9338,84700.0,INLAND,17.0 years
-119.71,36.8,1415.0,267.0,861.0,293.0,3.25,81400.0,INLAND,17.0 years
-119.71,36.81,1122.0,290.0,662.0,284.0,2.0536,55000.0,INLAND,9.0 years
-119.7,36.8,1746.0,321.0,1186.0,360.0,2.6932,66400.0,INLAND,31.0 years
-119.71,36.8,875.0,156.0,646.0,166.0,3.0,72800.0,INLAND,25.0 years
-119.72,36.8,2128.0,442.0,1047.0,450.0,2.625,71500.0,INLAND,23.0 years
-119.73,36.8,1316.0,249.0,781.0,260.0,3.7578,69200.0,INLAND,24.0 years
-119.72,36.81,2175.0,564.0,1194.0,482.0,2.6767,87500.0,INLAND,15.0 years
-119.73,36.77,4410.0,939.0,2362.0,862.0,2.9406,73000.0,INLAND,24.0 years
-119.74,36.77,2427.0,482.0,1375.0,518.0,2.5737,76900.0,INLAND,30.0 years
-119.75,36.77,1962.0,399.0,1005.0,392.0,2.6726,70400.0,INLAND,32.0 years
-119.75,36.78,1129.0,220.0,474.0,242.0,2.4405,74300.0,INLAND,35.0 years
-119.75,36.78,1145.0,197.0,508.0,198.0,2.3333,81300.0,INLAND,33.0 years
-119.74,36.78,4049.0,947.0,2254.0,882.0,2.2467,70700.0,INLAND,27.0 years
-119.76,36.77,2507.0,466.0,1227.0,474.0,2.785,72300.0,INLAND,36.0 years
-119.76,36.77,3804.0,814.0,2142.0,816.0,2.1439,60200.0,INLAND,38.0 years
-119.77,36.77,3065.0,658.0,1441.0,625.0,2.0564,64700.0,INLAND,38.0 years
-119.77,36.78,3616.0,779.0,1994.0,786.0,2.5434,67300.0,INLAND,36.0 years
-119.77,36.78,1411.0,284.0,609.0,296.0,1.9375,67700.0,INLAND,40.0 years
-119.77,36.77,2554.0,705.0,2669.0,655.0,1.2176,61900.0,INLAND,29.0 years
-119.78,36.77,1315.0,256.0,666.0,240.0,2.3562,58100.0,INLAND,45.0 years
-119.78,36.78,2185.0,455.0,1143.0,438.0,1.9784,70700.0,INLAND,37.0 years
-119.79,36.77,1610.0,410.0,1000.0,397.0,2.0357,60200.0,INLAND,30.0 years
-119.8,36.77,2964.0,512.0,1114.0,486.0,3.8105,87600.0,INLAND,52.0 years
-119.8,36.78,1818.0,374.0,737.0,338.0,2.2614,73000.0,INLAND,50.0 years
-119.79,36.78,2227.0,462.0,1129.0,415.0,2.319,59100.0,INLAND,41.0 years
-119.79,36.77,2323.0,502.0,1144.0,471.0,2.3967,58700.0,INLAND,43.0 years
-119.81,36.78,2281.0,371.0,839.0,367.0,3.5972,89900.0,INLAND,52.0 years
-119.81,36.77,1749.0,314.0,705.0,300.0,3.15,72200.0,INLAND,49.0 years
-119.81,36.77,1805.0,329.0,741.0,331.0,2.5804,78900.0,INLAND,48.0 years
-119.81,36.77,2341.0,395.0,890.0,375.0,3.4265,85000.0,INLAND,43.0 years
-119.81,36.78,1965.0,364.0,796.0,335.0,3.625,83400.0,INLAND,37.0 years
-119.82,36.78,1370.0,289.0,812.0,282.0,2.6127,69600.0,INLAND,36.0 years
-119.82,36.77,1441.0,274.0,646.0,296.0,3.0568,71300.0,INLAND,41.0 years
-119.82,36.77,2252.0,468.0,1117.0,442.0,2.9081,65600.0,INLAND,36.0 years
-119.83,36.77,2867.0,615.0,1705.0,570.0,2.4286,68100.0,INLAND,32.0 years
-119.83,36.77,2168.0,503.0,1190.0,425.0,2.625,71600.0,INLAND,23.0 years
-119.83,36.78,3162.0,640.0,1660.0,639.0,2.8359,80300.0,INLAND,30.0 years
-119.87,36.79,2875.0,548.0,1718.0,551.0,3.6522,80200.0,INLAND,8.0 years
-119.87,36.79,1932.0,419.0,1014.0,389.0,3.0938,76700.0,INLAND,7.0 years
-119.89,36.79,3821.0,705.0,2179.0,694.0,3.7821,80400.0,INLAND,5.0 years
-119.87,36.78,6102.0,1114.0,3406.0,1115.0,3.4213,84500.0,INLAND,4.0 years
-119.85,36.78,3096.0,684.0,1454.0,545.0,2.7857,79700.0,INLAND,8.0 years
-119.86,36.78,2232.0,490.0,1274.0,499.0,2.9853,74700.0,INLAND,7.0 years
-119.85,36.77,1142.0,314.0,620.0,283.0,2.0446,81300.0,INLAND,9.0 years
-119.85,36.77,1510.0,344.0,847.0,295.0,2.9315,83200.0,INLAND,27.0 years
-119.85,36.76,2067.0,450.0,845.0,354.0,1.8214,80100.0,INLAND,10.0 years
-119.85,36.75,1143.0,245.0,608.0,240.0,2.8194,81100.0,INLAND,24.0 years
-119.87,36.76,1649.0,323.0,919.0,316.0,2.875,74500.0,INLAND,34.0 years
-119.9,36.79,1970.0,332.0,1066.0,319.0,3.3125,106100.0,INLAND,22.0 years
-119.89,36.76,1987.0,335.0,1152.0,313.0,4.1719,126400.0,INLAND,17.0 years
-119.92,36.77,1422.0,243.0,702.0,230.0,3.6204,119800.0,INLAND,18.0 years
-120.08,36.79,1446.0,285.0,928.0,255.0,2.9808,89600.0,INLAND,38.0 years
-120.21,36.77,1745.0,348.0,1093.0,302.0,2.3194,90600.0,INLAND,20.0 years
-120.1,36.66,2020.0,416.0,1341.0,360.0,1.7,69000.0,INLAND,19.0 years
-119.98,36.74,1453.0,251.0,896.0,260.0,3.4861,112500.0,INLAND,26.0 years
-120.0,36.7,1902.0,370.0,1168.0,358.0,2.6852,70800.0,INLAND,33.0 years
-120.04,36.74,3182.0,730.0,2298.0,721.0,1.6168,71800.0,INLAND,14.0 years
-120.05,36.72,1961.0,422.0,1559.0,374.0,1.8299,57800.0,INLAND,24.0 years
-120.08,36.72,1339.0,251.0,820.0,276.0,3.6,83200.0,INLAND,22.0 years
-120.06,36.72,981.0,237.0,736.0,249.0,1.8,60400.0,INLAND,32.0 years
-120.07,36.74,2627.0,502.0,1295.0,441.0,3.087,88200.0,INLAND,19.0 years
-119.95,36.8,1233.0,214.0,620.0,199.0,3.4297,112500.0,INLAND,30.0 years
-119.99,36.8,1270.0,242.0,598.0,214.0,3.2813,105400.0,INLAND,45.0 years
-120.02,36.8,1270.0,255.0,1050.0,245.0,2.1618,55300.0,INLAND,25.0 years
-120.04,36.79,1341.0,239.0,671.0,208.0,2.7917,82800.0,INLAND,48.0 years
-119.91,36.83,2205.0,366.0,1072.0,345.0,3.8056,165400.0,INLAND,29.0 years
-119.88,36.81,2288.0,474.0,1435.0,425.0,1.3221,61200.0,INLAND,30.0 years
-119.88,36.85,2580.0,372.0,1111.0,393.0,7.5,256200.0,INLAND,8.0 years
-119.87,36.83,4833.0,784.0,2088.0,789.0,5.1781,122500.0,INLAND,4.0 years
-119.85,36.83,2563.0,335.0,1080.0,356.0,6.7181,160300.0,INLAND,15.0 years
-119.85,36.83,2497.0,427.0,1101.0,405.0,4.8036,141600.0,INLAND,11.0 years
-119.86,36.82,1488.0,253.0,675.0,223.0,4.7622,89300.0,INLAND,12.0 years
-119.85,36.82,3995.0,778.0,1691.0,712.0,3.3239,91300.0,INLAND,9.0 years
-119.85,36.82,1387.0,236.0,638.0,195.0,5.5842,88900.0,INLAND,15.0 years
-119.85,36.82,1852.0,274.0,887.0,286.0,5.5405,119300.0,INLAND,16.0 years
-119.88,36.83,4055.0,735.0,1730.0,654.0,4.2132,96500.0,INLAND,2.0 years
-119.86,36.81,4530.0,1070.0,1804.0,837.0,3.3942,72100.0,INLAND,4.0 years
-119.87,36.81,1891.0,341.0,969.0,330.0,4.6726,107800.0,INLAND,6.0 years
-119.85,36.81,1743.0,310.0,1011.0,325.0,3.755,68000.0,INLAND,15.0 years
-119.85,36.8,1876.0,324.0,1031.0,311.0,3.6563,88800.0,INLAND,14.0 years
-119.85,36.8,4177.0,914.0,2300.0,867.0,2.9565,73000.0,INLAND,14.0 years
-119.86,36.8,2536.0,516.0,1196.0,466.0,2.5595,67900.0,INLAND,18.0 years
-119.84,36.85,3791.0,487.0,1424.0,475.0,10.5144,345900.0,INLAND,8.0 years
-119.85,36.84,2272.0,304.0,840.0,305.0,8.9669,213900.0,INLAND,12.0 years
-119.84,36.84,2396.0,290.0,863.0,258.0,8.7716,229200.0,INLAND,12.0 years
-119.84,36.83,2273.0,298.0,700.0,263.0,6.8645,195900.0,INLAND,17.0 years
-119.83,36.83,2351.0,341.0,1128.0,363.0,6.9903,141200.0,INLAND,14.0 years
-119.82,36.83,2982.0,412.0,1408.0,423.0,5.3241,123000.0,INLAND,14.0 years
-119.84,36.83,3012.0,408.0,987.0,362.0,7.4201,229700.0,INLAND,17.0 years
-119.82,36.83,2868.0,376.0,1016.0,379.0,6.1175,144700.0,INLAND,16.0 years
-119.84,36.82,2807.0,376.0,996.0,353.0,5.5357,167700.0,INLAND,17.0 years
-119.83,36.82,1087.0,165.0,365.0,176.0,7.2909,155600.0,INLAND,14.0 years
-119.82,36.82,2268.0,336.0,752.0,330.0,5.2809,151500.0,INLAND,28.0 years
-119.82,36.81,3305.0,551.0,1149.0,500.0,5.0698,150900.0,INLAND,25.0 years
-119.84,36.81,2789.0,378.0,937.0,364.0,7.7062,188300.0,INLAND,18.0 years
-119.78,36.86,2902.0,363.0,1200.0,363.0,8.3608,187300.0,INLAND,10.0 years
-119.77,36.86,4139.0,544.0,1843.0,562.0,8.2737,193500.0,INLAND,7.0 years
-119.77,36.85,1519.0,234.0,711.0,248.0,5.9897,123600.0,INLAND,8.0 years
-119.77,36.84,1924.0,262.0,848.0,277.0,5.3886,125300.0,INLAND,15.0 years
-119.77,36.84,2058.0,412.0,891.0,378.0,3.2569,124400.0,INLAND,15.0 years
-119.78,36.84,4907.0,1075.0,2014.0,909.0,3.2147,111900.0,INLAND,7.0 years
-119.78,36.85,782.0,166.0,292.0,164.0,2.8274,79500.0,INLAND,12.0 years
-119.78,36.86,3468.0,675.0,1604.0,626.0,4.2071,128300.0,INLAND,8.0 years
-119.79,36.85,2596.0,619.0,1765.0,539.0,1.9511,54000.0,INLAND,11.0 years
-119.79,36.84,1529.0,375.0,1543.0,395.0,1.7926,51700.0,INLAND,22.0 years
-119.8,36.86,6434.0,1201.0,2733.0,1045.0,3.7656,145000.0,INLAND,7.0 years
-119.81,36.85,2340.0,370.0,1174.0,396.0,4.2304,94400.0,INLAND,17.0 years
-119.82,36.84,2289.0,342.0,1077.0,354.0,5.4868,158800.0,INLAND,7.0 years
-119.82,36.84,2340.0,544.0,860.0,520.0,3.3229,119300.0,INLAND,9.0 years
-119.81,36.83,6789.0,1200.0,2325.0,1109.0,4.049,126000.0,INLAND,19.0 years
-119.81,36.83,5780.0,922.0,2712.0,883.0,5.6445,135500.0,INLAND,10.0 years
-119.78,36.83,2754.0,663.0,1328.0,604.0,2.3667,69300.0,INLAND,11.0 years
-119.79,36.82,2330.0,462.0,1215.0,467.0,3.2143,93000.0,INLAND,25.0 years
-119.8,36.83,1560.0,261.0,709.0,258.0,4.3315,95800.0,INLAND,17.0 years
-119.79,36.83,3356.0,694.0,1232.0,627.0,2.2215,72200.0,INLAND,15.0 years
-119.79,36.82,4358.0,819.0,1852.0,802.0,3.4167,105200.0,INLAND,23.0 years
-119.78,36.82,4241.0,1147.0,1929.0,971.0,1.7708,53500.0,INLAND,22.0 years
-119.8,36.82,5377.0,1005.0,2010.0,982.0,3.4542,121200.0,INLAND,24.0 years
-119.81,36.81,3972.0,594.0,1324.0,561.0,5.4513,143300.0,INLAND,33.0 years
-119.8,36.8,1951.0,288.0,725.0,308.0,6.3359,169300.0,INLAND,43.0 years
-119.81,36.8,2252.0,325.0,777.0,314.0,6.1575,160100.0,INLAND,38.0 years
-119.83,36.8,3756.0,681.0,1586.0,739.0,3.8571,90100.0,INLAND,24.0 years
-119.82,36.8,1670.0,256.0,528.0,250.0,2.9471,99500.0,INLAND,33.0 years
-119.81,36.8,2806.0,552.0,1242.0,540.0,3.5958,88800.0,INLAND,29.0 years
-119.83,36.8,6101.0,1200.0,3407.0,1134.0,3.125,80800.0,INLAND,16.0 years
-119.84,36.8,2849.0,506.0,1508.0,478.0,3.4074,72700.0,INLAND,16.0 years
-119.84,36.8,3244.0,776.0,1463.0,710.0,2.0469,66900.0,INLAND,19.0 years
-119.83,36.79,1872.0,363.0,1054.0,369.0,3.3272,65600.0,INLAND,35.0 years
-119.83,36.78,1789.0,357.0,933.0,357.0,2.5223,66200.0,INLAND,35.0 years
-119.84,36.78,3242.0,795.0,2764.0,773.0,1.3385,58800.0,INLAND,24.0 years
-119.84,36.79,3235.0,648.0,1820.0,614.0,3.3447,71400.0,INLAND,21.0 years
-119.83,36.79,3505.0,819.0,2098.0,774.0,1.9575,67000.0,INLAND,24.0 years
-119.81,36.78,1012.0,245.0,633.0,240.0,2.0324,55500.0,INLAND,35.0 years
-119.81,36.78,1650.0,313.0,660.0,298.0,3.0,79700.0,INLAND,36.0 years
-119.82,36.78,1582.0,313.0,761.0,318.0,2.6055,69200.0,INLAND,36.0 years
-119.82,36.79,1474.0,291.0,709.0,294.0,2.6522,65900.0,INLAND,35.0 years
-119.82,36.79,5822.0,1439.0,3415.0,1224.0,1.6854,64700.0,INLAND,18.0 years
-119.81,36.79,2314.0,443.0,954.0,457.0,2.9506,73800.0,INLAND,35.0 years
-119.79,36.79,3433.0,785.0,1806.0,783.0,1.9386,67500.0,INLAND,33.0 years
-119.79,36.78,1912.0,456.0,1131.0,408.0,2.03,58800.0,INLAND,38.0 years
-119.8,36.78,2382.0,431.0,874.0,380.0,3.5542,96500.0,INLAND,43.0 years
-119.81,36.79,2471.0,460.0,1118.0,431.0,2.4167,71900.0,INLAND,39.0 years
-119.8,36.79,1337.0,187.0,471.0,187.0,5.187,153800.0,INLAND,45.0 years
-119.79,36.81,1877.0,328.0,1155.0,353.0,3.069,69600.0,INLAND,35.0 years
-119.78,36.8,2200.0,493.0,1243.0,431.0,1.8514,66500.0,INLAND,34.0 years
-119.79,36.8,2462.0,484.0,852.0,449.0,3.32,124700.0,INLAND,27.0 years
-119.79,36.81,1461.0,261.0,494.0,254.0,4.25,132200.0,INLAND,33.0 years
-119.77,36.79,2679.0,460.0,1141.0,470.0,3.2642,89600.0,INLAND,34.0 years
-119.78,36.78,2164.0,456.0,959.0,463.0,2.3293,73400.0,INLAND,31.0 years
-119.79,36.79,1700.0,423.0,909.0,386.0,2.256,64500.0,INLAND,26.0 years
-119.79,36.79,1524.0,448.0,960.0,386.0,1.5122,47500.0,INLAND,19.0 years
-119.78,36.79,2260.0,440.0,966.0,413.0,2.9301,68300.0,INLAND,33.0 years
-119.76,36.79,3654.0,837.0,1976.0,830.0,2.1544,72800.0,INLAND,26.0 years
-119.76,36.78,6117.0,1330.0,2768.0,1224.0,2.1383,78800.0,INLAND,30.0 years
-119.77,36.79,2258.0,427.0,1076.0,423.0,2.9937,81100.0,INLAND,27.0 years
-119.76,36.79,2463.0,468.0,1261.0,486.0,3.3281,75100.0,INLAND,32.0 years
-119.74,36.79,2857.0,619.0,1614.0,592.0,2.1573,71400.0,INLAND,28.0 years
-119.75,36.78,3257.0,752.0,1981.0,712.0,2.293,71700.0,INLAND,28.0 years
-119.76,36.8,3494.0,662.0,1781.0,616.0,2.5893,70900.0,INLAND,29.0 years
-119.77,36.8,3461.0,665.0,1507.0,649.0,2.9244,84600.0,INLAND,32.0 years
-119.78,36.8,3426.0,623.0,1938.0,647.0,2.8994,66000.0,INLAND,34.0 years
-119.76,36.8,6257.0,1346.0,2795.0,1267.0,2.2094,83700.0,INLAND,20.0 years
-119.77,36.8,3748.0,770.0,1827.0,719.0,2.7222,83100.0,INLAND,24.0 years
-119.74,36.8,10862.0,2401.0,5466.0,2209.0,2.4678,74300.0,INLAND,18.0 years
-119.75,36.8,2718.0,504.0,1257.0,465.0,2.3333,90600.0,INLAND,25.0 years
